[SYS] 2026/09/05 - 11:47:05 | initializing token encoders 
[SYS] 2026/09/05 - 11:47:05 | token encoders initialized 
[SYS] 2026/09/05 - 11:47:05 | using PostgreSQL as database 
[SYS] 2026/09/05 - 11:47:05 | database migration started 
[SYS] 2026/09/05 - 11:47:07 | system is not initialized and no root user exists 
[SYS] 2026/09/05 - 11:47:07 | SYNC_FREQUENCY not set, use default value 60 
[SYS] 2026/09/05 - 11:47:07 | Redis is enabled 
[SYS] 2026/09/05 - 11:47:07 | i18n initialized with languages: zh-CN, zh-TW, en 
[SYS] 2026/09/05 - 11:47:07 | Loaded 0 custom OAuth providers 
[SYS] 2026/09/05 - 11:47:07 | KDex API  started 
[SYS] 2026/09/05 - 11:47:07 | memory cache enabled 
[SYS] 2026/09/05 - 11:47:07 | sync frequency: 60 seconds 
[SYS] 2026/09/05 - 11:47:07 | channels synced from database 
[SYS] 2026/09/05 - 11:47:07 | 正在更新数据看板数据... 
[SYS] 2026/09/05 - 11:47:07 | 保存数据看板数据成功，共保存0条数据 
[INFO] 2026/09/05 - 11:47:07 | SYSTEM | subscription quota reset task started: tick=1m0s 
[INFO] 2026/09/05 - 11:47:07 | SYSTEM | codex credential auto-refresh task started: tick=10m0s threshold=24h0m0s 
[SYS] 2026/09/05 - 11:47:07 | batch update enabled with interval 5s 
[INFO] 2026/09/05 - 11:47:07 | SYSTEM | system task runner started: runner=kdex-api-node-1-98rFlXy9 idle_interval=15s 

  [33mWarning: Refresh cookie is not secure and refresh/logout Origin validation is disabled. Please set SESSION_COOKIE_SECURE=true in production.[0m


  [32mKDex API [0m  ready in 2481 ms

  ➜  [1mNetwork:[0m http://172.19.0.4:3000/

[GIN] 2026/09/05 - 11:50:12 | api | 202609050350127632157288268d9d697WRlfZg | 200 |     499.499µs |    192.168.10.1 |     GET /api/status
[GIN] 2026/09/05 - 11:50:12 | api | 202609050350128079218908268d9d6X83qzz1P | 200 |     669.583µs |    192.168.10.1 |     GET /api/status
[GIN] 2026/09/05 - 11:50:12 | api | 202609050350128428005098268d9d6UPmOswy9 | 200 |     4.76328ms |    192.168.10.1 |     GET /api/pricing
[GIN] 2026/09/05 - 11:50:17 | api | 202609050350174230293768268d9d6zg1Zvtba | 200 |     338.589µs |    192.168.10.1 |     GET /api/about
[GIN] 2026/09/05 - 11:50:35 | web | 202609050350355476280318268d9d6mSr7Ix57 | 200 |     463.809µs |    192.168.10.1 |     GET /about
[GIN] 2026/09/05 - 11:50:35 | api | 202609050350358164642508268d9d6iHzyhw6E | 200 |     744.355µs |    192.168.10.1 |     GET /api/status
[GIN] 2026/09/05 - 11:50:35 | api | 202609050350358349359378268d9d60vKNEYeU | 200 |    6.512227ms |    192.168.10.1 |    POST /api/user/auth/refresh
[GIN] 2026/09/05 - 11:50:35 | api | 202609050350359249492298268d9d6agG60ePC | 200 |      706.35µs |    192.168.10.1 |     GET /api/status
[GIN] 2026/09/05 - 11:50:35 | api | 202609050350359322532118268d9d6IG5a6ZKl | 200 |     749.715µs |    192.168.10.1 |     GET /api/status
[GIN] 2026/09/05 - 11:50:35 | api | 202609050350359331484478268d9d6ZAs73Mbg | 200 |     488.631µs |    192.168.10.1 |     GET /api/notice
[GIN] 2026/09/05 - 11:50:35 | api | 202609050350359347203328268d9d6ULuyYnGH | 200 |     272.424µs |    192.168.10.1 |     GET /api/about
[GIN] 2026/09/05 - 11:50:36 | api | 202609050350362280352198268d9d6GxBDsJoM | 200 |     399.376µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 11:50:36 | api | 202609050350367767180258268d9d6h5uh6pao | 200 |     480.451µs |    192.168.10.1 |     GET /api/home_page_content
[GIN] 2026/09/05 - 11:50:37 | api | 202609050350379487819878268d9d6OypL5QuB | 200 |    2.832922ms |    192.168.10.1 |     GET /api/data/self?start_timestamp=1788497438&end_timestamp=1788583838&default_time=hour
[GIN] 2026/09/05 - 11:50:37 | api | 202609050350379514531688268d9d6eqUzV99Q | 200 |     401.367µs |    192.168.10.1 |     GET /api/uptime/status
[GIN] 2026/09/05 - 11:50:37 | api | 202609050350379515197308268d9d6xMckiVwD | 200 |    2.021103ms |    192.168.10.1 |     GET /api/token/?p=1&size=10
[GIN] 2026/09/05 - 11:50:37 | api | 202609050350379508346768268d9d6yynye6vM | 200 |    3.003704ms |    192.168.10.1 |     GET /api/perf-metrics/summary?hours=24
[GIN] 2026/09/05 - 11:50:37 | api | 202609050350379523965628268d9d6WeY5vb2V | 200 |    2.685989ms |    192.168.10.1 |     GET /api/user/models
[GIN] 2026/09/05 - 11:50:39 | api | 202609050350392866314558268d9d6zycQI3lG | 200 |     491.683µs |    192.168.10.1 |     GET /api/home_page_content
[GIN] 2026/09/05 - 11:50:40 | api | 202609050350402609069128268d9d6TeV9iDzD | 200 |     417.175µs |    192.168.10.1 |     GET /api/uptime/status
[GIN] 2026/09/05 - 11:50:40 | api | 202609050350402607474598268d9d6E0Y037dL | 200 |     4.05298ms |    192.168.10.1 |     GET /api/data/self?start_timestamp=1788497440&end_timestamp=1788583840&default_time=hour
[GIN] 2026/09/05 - 11:50:41 | api | 202609050350414444184878268d9d6RcN35ZY0 | 200 |     485.351µs |    192.168.10.1 |     GET /api/home_page_content
[GIN] 2026/09/05 - 11:51:06 | api | 202609050351063133153378268d9d6GqP0q3ET | 200 |     396.992µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 11:51:08 | syncing channels from database 
[SYS] 2026/09/05 - 11:51:08 | syncing options from database 
[SYS] 2026/09/05 - 11:51:08 | channels synced from database 
[GIN] 2026/09/05 - 11:51:36 | api | 202609050351363933536468268d9d6Wm2I5CVy | 200 |     370.969µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 11:52:06 | api | 202609050352064743330878268d9d6jwdrk28h | 200 |     343.754µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 11:52:07 | 正在更新数据看板数据... 
[SYS] 2026/09/05 - 11:52:07 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/09/05 - 11:52:08 | syncing options from database 
[SYS] 2026/09/05 - 11:52:08 | syncing channels from database 
[SYS] 2026/09/05 - 11:52:08 | channels synced from database 
[GIN] 2026/09/05 - 11:52:36 | api | 202609050352365924847348268d9d660VM2yXW | 200 |     369.677µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 11:53:06 | api | 202609050353066784906808268d9d6vcaHLU0S | 200 |     346.544µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 11:53:08 | syncing options from database 
[SYS] 2026/09/05 - 11:53:08 | syncing channels from database 
[SYS] 2026/09/05 - 11:53:08 | channels synced from database 
[GIN] 2026/09/05 - 11:53:36 | api | 202609050353367941983038268d9d604wqGzQk | 200 |     404.756µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 11:54:06 | api | 202609050354068908361848268d9d6Y4BnWpCj | 200 |     373.663µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 11:54:08 | syncing channels from database 
[SYS] 2026/09/05 - 11:54:08 | syncing options from database 
[SYS] 2026/09/05 - 11:54:08 | channels synced from database 
[GIN] 2026/09/05 - 11:54:36 | api | 202609050354369764412028268d9d69LdQB9Kd | 200 |     340.984µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 11:55:07 | api | 202609050355070803228268268d9d6BvVfpEJb | 200 |      454.85µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 11:55:08 | syncing options from database 
[SYS] 2026/09/05 - 11:55:08 | syncing channels from database 
[SYS] 2026/09/05 - 11:55:08 | channels synced from database 
[GIN] 2026/09/05 - 11:55:37 | api | 202609050355371565673988268d9d6lM65lvN9 | 200 |     354.045µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 11:56:07 | api | 202609050356072409633218268d9d6x9voK33k | 200 |     369.119µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 11:56:08 | syncing options from database 
[SYS] 2026/09/05 - 11:56:08 | syncing channels from database 
[SYS] 2026/09/05 - 11:56:08 | channels synced from database 
[GIN] 2026/09/05 - 11:56:37 | api | 202609050356373674672258268d9d6FDPUzMk3 | 200 |     360.396µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 11:57:07 | api | 202609050357074735512618268d9d6kSKAnVt6 | 200 |     379.615µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 11:57:07 | 正在更新数据看板数据... 
[SYS] 2026/09/05 - 11:57:07 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/09/05 - 11:57:08 | syncing channels from database 
[SYS] 2026/09/05 - 11:57:08 | syncing options from database 
[SYS] 2026/09/05 - 11:57:08 | channels synced from database 
[GIN] 2026/09/05 - 11:57:37 | api | 202609050357375431181528268d9d6HNi8EY1W | 200 |     430.748µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 11:58:07 | api | 202609050358076630878998268d9d6OfXKt0in | 200 |      369.13µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 11:58:08 | syncing options from database 
[SYS] 2026/09/05 - 11:58:08 | syncing channels from database 
[SYS] 2026/09/05 - 11:58:08 | channels synced from database 
[GIN] 2026/09/05 - 11:58:37 | api | 202609050358377617097618268d9d600SudHBa | 200 |     354.857µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 11:59:07 | api | 202609050359078344176138268d9d698SsJYTu | 200 |     348.112µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 11:59:08 | syncing options from database 
[SYS] 2026/09/05 - 11:59:08 | syncing channels from database 
[SYS] 2026/09/05 - 11:59:08 | channels synced from database 
[GIN] 2026/09/05 - 11:59:37 | api | 202609050359379246493278268d9d6yqkdxIpy | 200 |     375.606µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 11:59:56 | api | 202609050359562204077668268d9d6GJxoaYgA | 200 |      792.54µs |    192.168.10.1 |     GET /api/status
[GIN] 2026/09/05 - 11:59:56 | api | 202609050359562217808648268d9d6H26pb9O8 | 200 |    2.548815ms |    192.168.10.1 |     GET /api/uptime/status
[GIN] 2026/09/05 - 11:59:56 | api | 202609050359562215700728268d9d6iZfCybl5 | 200 |    2.766166ms |    192.168.10.1 |     GET /api/notice
[GIN] 2026/09/05 - 11:59:56 | api | 202609050359562214920658268d9d6roTXa0GC | 200 |   10.682296ms |    192.168.10.1 |     GET /api/perf-metrics/summary?hours=24
[GIN] 2026/09/05 - 11:59:56 | api | 202609050359562216463498268d9d674ldBXU6 | 200 |   11.014418ms |    192.168.10.1 |     GET /api/data/self?start_timestamp=1788497996&end_timestamp=1788584396&default_time=hour
[GIN] 2026/09/05 - 11:59:56 | api | 202609050359562240380908268d9d6k88cyjwR | 200 |    9.517104ms |    192.168.10.1 |     GET /api/token/?p=1&size=10
[GIN] 2026/09/05 - 11:59:56 | api | 202609050359562237095628268d9d6oFgnKeUG | 200 |   13.390177ms |    192.168.10.1 |     GET /api/user/models
[GIN] 2026/09/05 - 11:59:56 | api | 202609050359568509994568268d9d6YSyz5wtf | 200 |    3.818556ms |    192.168.10.1 |     GET /api/option/
[GIN] 2026/09/05 - 12:00:08 | api | 202609050400080203626648268d9d6vD50ShGl | 200 |     588.518µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 12:00:08 | syncing channels from database 
[SYS] 2026/09/05 - 12:00:08 | syncing options from database 
[SYS] 2026/09/05 - 12:00:08 | channels synced from database 
[GIN] 2026/09/05 - 12:00:38 | api | 202609050400381397883598268d9d6quYMKIyU | 200 |     365.167µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 12:01:08 | syncing options from database 
[SYS] 2026/09/05 - 12:01:08 | syncing channels from database 
[SYS] 2026/09/05 - 12:01:08 | channels synced from database 
[GIN] 2026/09/05 - 12:01:08 | api | 202609050401082188139468268d9d6EjmFPaxQ | 200 |     418.645µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 12:01:10 | api | 202609050401104401606808268d9d6EC6dyNKg | 200 |     722.988µs |    192.168.10.1 |     GET /api/uptime/status
[GIN] 2026/09/05 - 12:01:10 | api | 202609050401104390713008268d9d6qgTbcj3Z | 200 |    7.454721ms |    192.168.10.1 |     GET /api/data/self?start_timestamp=1788498070&end_timestamp=1788584470&default_time=hour
[GIN] 2026/09/05 - 12:01:10 | api | 202609050401104403858278268d9d6zRqSJlRP | 200 |     7.23894ms |    192.168.10.1 |     GET /api/token/?p=1&size=10
[GIN] 2026/09/05 - 12:01:10 | api | 202609050401104401794748268d9d6Xvg71DM1 | 200 |   13.443937ms |    192.168.10.1 |     GET /api/perf-metrics/summary?hours=24
[GIN] 2026/09/05 - 12:01:12 | api | 202609050401123746548708268d9d6X8d5MTgf | 200 |     857.878µs |    192.168.10.1 |     GET /api/home_page_content
[GIN] 2026/09/05 - 12:01:38 | api | 202609050401383230516298268d9d65sy5eA15 | 200 |     373.067µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 12:02:07 | 正在更新数据看板数据... 
[SYS] 2026/09/05 - 12:02:07 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/09/05 - 12:02:08 | syncing options from database 
[SYS] 2026/09/05 - 12:02:08 | syncing channels from database 
[SYS] 2026/09/05 - 12:02:08 | channels synced from database 
[GIN] 2026/09/05 - 12:02:08 | api | 202609050402084251602188268d9d6l6MTSqTQ | 200 |     353.818µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 12:02:38 | api | 202609050402385704109348268d9d6rXCGPP99 | 200 |     770.093µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 12:03:08 | syncing options from database 
[SYS] 2026/09/05 - 12:03:08 | syncing channels from database 
[SYS] 2026/09/05 - 12:03:08 | channels synced from database 
[GIN] 2026/09/05 - 12:03:08 | api | 202609050403086754148628268d9d6hhc9IiCG | 200 |     360.742µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 12:03:38 | api | 202609050403387459849728268d9d6T5LwEUkt | 200 |     391.396µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 12:04:08 | syncing options from database 
[SYS] 2026/09/05 - 12:04:08 | syncing channels from database 
[SYS] 2026/09/05 - 12:04:08 | channels synced from database 
[GIN] 2026/09/05 - 12:04:08 | api | 202609050404088752356888268d9d6zzMN5QlT | 200 |     356.147µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 12:04:38 | api | 202609050404389780580338268d9d6hjC0EHwN | 200 |     389.419µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 12:05:08 | syncing options from database 
[SYS] 2026/09/05 - 12:05:08 | syncing channels from database 
[SYS] 2026/09/05 - 12:05:08 | channels synced from database 
[GIN] 2026/09/05 - 12:05:09 | api | 202609050405090807855308268d9d6ljpbIukQ | 200 |     343.489µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 12:05:39 | api | 202609050405392189189308268d9d6t7ghhGm2 | 200 |     342.838µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 12:06:08 | syncing options from database 
[SYS] 2026/09/05 - 12:06:08 | syncing channels from database 
[SYS] 2026/09/05 - 12:06:08 | channels synced from database 
[GIN] 2026/09/05 - 12:06:09 | api | 202609050406093190118898268d9d6deNMAIOl | 200 |     329.868µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 12:06:39 | api | 202609050406395551565318268d9d6x2j98f3K | 200 |   12.180593ms |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 12:07:08 | 正在更新数据看板数据... 
[SYS] 2026/09/05 - 12:07:08 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/09/05 - 12:07:08 | syncing options from database 
[SYS] 2026/09/05 - 12:07:08 | syncing channels from database 
[SYS] 2026/09/05 - 12:07:08 | channels synced from database 
[GIN] 2026/09/05 - 12:07:09 | api | 202609050407096830014778268d9d6rDaFIINZ | 200 |     388.345µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 12:07:39 | api | 202609050407398165223388268d9d6UUIwHZd8 | 200 |     397.705µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 12:08:08 | syncing options from database 
[SYS] 2026/09/05 - 12:08:08 | syncing channels from database 
[SYS] 2026/09/05 - 12:08:08 | channels synced from database 
[GIN] 2026/09/05 - 12:08:09 | api | 202609050408099595665198268d9d68cUDDBhb | 200 |    1.194147ms |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 12:08:40 | api | 202609050408400980867908268d9d6ZKXbMrRM | 200 |    1.306824ms |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 12:09:08 | syncing options from database 
[SYS] 2026/09/05 - 12:09:08 | syncing channels from database 
[SYS] 2026/09/05 - 12:09:08 | channels synced from database 
[GIN] 2026/09/05 - 12:09:10 | api | 202609050409102161360998268d9d6v0gA2Qo2 | 200 |     367.801µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 12:09:40 | api | 202609050409403213798768268d9d65SbIWZb2 | 200 |     388.872µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 12:10:08 | syncing options from database 
[SYS] 2026/09/05 - 12:10:08 | syncing channels from database 
[SYS] 2026/09/05 - 12:10:08 | channels synced from database 
[GIN] 2026/09/05 - 12:10:10 | api | 202609050410104350080948268d9d6b2tESYtM | 200 |     385.148µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 12:10:40 | api | 202609050410405348628708268d9d6CFajR7Ur | 200 |     337.473µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 12:11:08 | syncing options from database 
[SYS] 2026/09/05 - 12:11:08 | syncing channels from database 
[SYS] 2026/09/05 - 12:11:08 | channels synced from database 
[GIN] 2026/09/05 - 12:11:10 | api | 202609050411106128527778268d9d6jpqchZxT | 200 |     393.827µs |             ::1 |     GET /api/status
[GIN] 2026/09/05 - 12:11:40 | api | 202609050411407213813398268d9d6rfDx4xKe | 200 |     342.044µs |             ::1 |     GET /api/status
[SYS] 2026/09/05 - 12:12:08 | 正在更新数据看板数据... 
[SYS] 2026/09/05 - 12:12:08 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/09/05 - 12:12:08 | syncing options from database 
[SYS] 2026/09/05 - 12:12:08 | syncing channels from database 
[SYS] 2026/09/05 - 12:12:08 | channels synced from database 
[SYS] 2026/09/05 - 12:12:10 | received signal: terminated, shutting down... 
[SYS] 2026/09/05 - 12:12:10 | 保存数据看板数据成功，共保存0条数据 
[SYS] 2026/09/05 - 12:12:10 | server exited 
